,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Discount,Quantity,Sales,Profit,Last Ordered,Returned,Category,Sub-Category,Product Name
138,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,FUR-CH-10004495-0,0.2,2,481.568,54.1764,4007,No,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black"
139,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,OFF-AR-10000390-0,0.0,5,20.65,9.499,4007,No,Office Supplies,Art,Newell Chalk Holder
140,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,OFF-ST-10000934-0,0.0,5,204.9,0.0,4007,No,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System"
141,CA-2014-104738,2014-12-30,2015-01-01,Second Class,SP-20620,OFF-BI-10002160-0,0.8,3,2.286,-3.6576,3709,No,Office Supplies,Binders,Acco Hanging Data Binders
142,CA-2014-104738,2014-12-30,2015-01-01,Second Class,SP-20620,OFF-EN-10004955-0,0.2,3,12.984,4.7067,3709,No,Office Supplies,Envelopes,Fashion Color Clasp Envelopes
143,CA-2014-104738,2014-12-30,2015-01-01,Second Class,SP-20620,TEC-AC-10003628-0,0.2,2,47.984,14.3952,3709,No,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
144,CA-2014-104738,2014-12-30,2015-01-01,Second Class,SP-20620,TEC-PH-10000576-0,0.2,3,328.776,28.7679,3709,No,Technology,Phones,AT&T 1080 Corded phone
145,CA-2014-104738,2014-12-30,2015-01-01,Second Class,SP-20620,TEC-PH-10002468-0,0.2,2,217.584,19.0386,3709,No,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural"
146,CA-2014-104773,2014-12-08,2014-12-13,Standard Class,TB-21175,OFF-ST-10000777-0,0.2,2,60.416,6.0416,3731,No,Office Supplies,Storage,"Companion Letter/Legal File, Black"
147,CA-2014-104780,2014-05-21,2014-05-25,Standard Class,BT-11530,OFF-AR-10003514-0,0.0,8,31.84,10.5072,3932,No,Office Supplies,Art,4009 Highlighters by Sanford
148,CA-2014-104808,2014-02-04,2014-02-08,Second Class,MH-17440,OFF-BI-10003676-0,0.2,2,17.248,6.0368,4038,No,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
149,CA-2014-104829,2014-11-18,2014-11-21,Second Class,JG-15805,OFF-PA-10003016-0,0.0,7,21.98,9.891,3751,Yes,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads"
150,CA-2014-104976,2014-12-09,2014-12-16,Standard Class,CK-12760,OFF-PA-10003845-0,0.0,6,34.68,16.9932,3730,No,Office Supplies,Paper,Xerox 1987
151,CA-2014-105165,2014-09-07,2014-09-10,First Class,SZ-20035,FUR-TA-10004154-0,0.3,1,200.795,-22.948,3823,No,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer"
152,CA-2014-105165,2014-09-07,2014-09-10,First Class,SZ-20035,OFF-AR-10003179-0,0.2,3,21.864,3.5529,3823,No,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
153,CA-2014-105165,2014-09-07,2014-09-10,First Class,SZ-20035,OFF-BI-10000050-0,0.8,2,2.92,-4.818,3823,No,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
154,CA-2014-105165,2014-09-07,2014-09-10,First Class,SZ-20035,TEC-AC-10002718-0,0.2,4,46.688,-2.918,3823,No,Technology,Accessories,Belkin Standard 104 key USB Keyboard
155,CA-2014-105165,2014-09-07,2014-09-10,First Class,SZ-20035,TEC-PH-10000675-0,0.2,3,196.776,14.7582,3823,No,Technology,Phones,Panasonic KX TS3282B Corded phone
156,CA-2014-105172,2014-04-04,2014-04-09,Standard Class,PK-18910,OFF-LA-10001641-0,0.0,6,18.9,9.072,3979,No,Office Supplies,Labels,Avery 518
157,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,FUR-BO-10000330-0,0.15,4,411.332,-4.8392,3741,No,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish"
158,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,OFF-LA-10002043-0,0.0,4,41.4,19.872,3741,No,Office Supplies,Labels,Avery 489
159,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,OFF-SU-10001225-0,0.0,2,7.36,0.1472,3741,No,Office Supplies,Supplies,Staple remover
160,CA-2014-105270,2014-11-11,2014-11-18,Standard Class,AP-10915,FUR-CH-10000988-0,0.2,1,112.648,11.2648,3758,Yes,Furniture,Chairs,Hon Olson Stacker Stools
161,CA-2014-105270,2014-11-11,2014-11-18,Standard Class,AP-10915,OFF-AR-10003156-0,0.0,3,30.48,7.9248,3758,Yes,Office Supplies,Art,50 Colored Long Pencils
162,CA-2014-105340,2014-11-22,2014-11-25,First Class,EH-14185,OFF-BI-10001765-0,0.8,1,6.928,-11.0848,3747,No,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
163,CA-2014-105417,2014-01-07,2014-01-12,Standard Class,VS-21820,FUR-FU-10004864-0,0.6,3,76.728,-53.7096,4066,No,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
164,CA-2014-105417,2014-01-07,2014-01-12,Standard Class,VS-21820,OFF-BI-10003708-0,0.8,7,10.43,-18.2525,4066,No,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"""
165,CA-2014-105648,2014-03-03,2014-03-07,Standard Class,EJ-14155,FUR-TA-10002958-0,0.2,3,626.352,-23.4882,4011,No,Furniture,Tables,"Bevis Oval Conference Table, Walnut"
166,CA-2014-105872,2014-05-30,2014-06-06,Standard Class,JG-15160,OFF-BI-10003684-0,0.2,4,70.368,26.388,3923,No,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders
167,CA-2014-105893,2014-11-11,2014-11-18,Standard Class,PK-19075,OFF-ST-10004186-0,0.0,6,665.88,13.3176,3758,No,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
168,CA-2014-105984,2014-11-24,2014-11-24,Same Day,MY-18295,FUR-CH-10000847-0,0.3,3,611.058,-34.9176,3745,No,Furniture,Chairs,Global Executive Mid-Back Manager's Chair
169,CA-2014-105984,2014-11-24,2014-11-24,Same Day,MY-18295,TEC-PH-10000560-0,0.4,5,1049.97,-209.994,3745,No,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)
170,CA-2014-106054,2014-01-06,2014-01-07,First Class,JO-15145,OFF-AR-10002399-0,0.0,3,12.78,5.2398,4067,No,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
171,CA-2014-106229,2014-06-07,2014-06-11,Second Class,NR-18550,FUR-TA-10002041-0,0.5,3,268.935,-209.7693,3915,No,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
172,CA-2014-106264,2014-12-26,2014-12-30,Standard Class,CK-12595,FUR-FU-10001852-0,0.0,2,3.48,1.1136,3713,No,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke"
173,CA-2014-106264,2014-12-26,2014-12-30,Standard Class,CK-12595,OFF-SU-10002189-0,0.0,3,11.91,0.1191,3713,No,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener
174,CA-2014-106376,2014-12-05,2014-12-10,Standard Class,BS-11590,OFF-AR-10002671-0,0.2,8,1113.024,111.3024,3734,No,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige"
175,CA-2014-106376,2014-12-05,2014-12-10,Standard Class,BS-11590,TEC-PH-10002726-0,0.2,4,167.968,62.988,3734,No,Technology,Phones,netTALK DUO VoIP Telephone Service
176,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,FUR-CH-10003833-0,0.2,3,146.352,-9.147,3769,No,Furniture,Chairs,Novimex Fabric Task Chair
177,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-AR-10001419-0,0.0,3,12.39,3.717,3769,No,Office Supplies,Art,Newell 325
178,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-BI-10002571-0,0.2,2,15.968,5.3892,3769,No,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""
179,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-BI-10004209-0,0.2,3,19.296,6.03,3769,No,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
180,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-FA-10002975-0,0.0,3,11.34,5.2164,3769,No,Office Supplies,Fasteners,Staples
181,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-PA-10000477-0,0.0,13,64.74,30.4278,3769,No,Office Supplies,Paper,Xerox 1952
182,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-ST-10001963-0,0.0,4,405.64,12.1692,3769,No,Office Supplies,Storage,Tennsco Regal Shelving Units
183,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-ST-10003996-0,0.0,5,80.3,20.878,3769,No,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
184,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,TEC-AC-10004568-0,0.0,9,251.91,47.8629,3769,No,Technology,Accessories,Maxell LTO Ultrium - 800 GB
185,CA-2014-106572,2014-09-05,2014-09-10,Standard Class,NP-18700,OFF-ST-10000585-0,0.2,2,264.32,19.824,3825,No,Office Supplies,Storage,Economy Rollaway Files
186,CA-2014-106719,2014-08-24,2014-08-24,Same Day,RB-19645,OFF-BI-10002799-0,0.2,2,8.288,2.6936,3837,No,Office Supplies,Binders,"SlimView Poly Binder, 3/8"""
187,CA-2014-106726,2014-12-06,2014-12-08,First Class,RS-19765,OFF-ST-10001496-0,0.0,7,1261.33,327.9458,3733,No,Office Supplies,Storage,Standard Rollaway File with Lock
188,CA-2014-106803,2014-12-29,2015-01-02,Standard Class,DC-13285,OFF-ST-10002444-0,0.0,2,24.56,6.8768,3710,No,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File
189,CA-2014-106803,2014-12-29,2015-01-02,Standard Class,DC-13285,TEC-AC-10001267-0,0.0,4,119.8,47.92,3710,No,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...
190,CA-2014-106810,2014-05-14,2014-05-20,Standard Class,AJ-10795,FUR-FU-10004306-0,0.2,2,310.88,23.316,3939,No,Furniture,Furnishings,Electrix Halogen Magnifier Lamp
191,CA-2014-106971,2014-09-02,2014-09-08,Standard Class,BM-11785,TEC-AC-10000844-0,0.2,7,475.944,95.1888,3828,No,Technology,Accessories,Logitech Gaming G510s - Keyboard
192,CA-2014-107139,2014-07-05,2014-07-11,Standard Class,DP-13390,OFF-BI-10001670-0,0.2,6,180.96,67.86,3887,No,Office Supplies,Binders,Vinyl Sectional Post Binders
193,CA-2014-107153,2014-09-28,2014-10-03,Standard Class,GZ-14545,OFF-ST-10001321-0,0.0,3,46.26,12.4902,3802,No,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
194,CA-2014-107181,2014-02-04,2014-02-08,Standard Class,DB-13270,OFF-BI-10004230-0,0.2,3,82.896,29.0136,4038,No,Office Supplies,Binders,GBC Recycled Grain Textured Covers
195,CA-2014-107181,2014-02-04,2014-02-08,Standard Class,DB-13270,OFF-PA-10000350-0,0.0,4,34.24,16.0928,4038,No,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book"
196,CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,OFF-BI-10001982-0,0.7,4,6.528,-4.5696,3836,No,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels
197,CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,OFF-BI-10002103-0,0.7,8,20.856,-16.6848,3836,No,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
198,CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,OFF-BI-10004141-0,0.7,3,2.862,-2.2896,3836,No,Office Supplies,Binders,Insertable Tab Indexes For Data Binders
199,CA-2014-107454,2014-11-02,2014-11-06,Standard Class,RD-19720,FUR-FU-10004018-0,0.0,6,89.34,24.1218,3767,No,Furniture,Furnishings,Tensor Computer Mounted Lamp
200,CA-2014-107454,2014-11-02,2014-11-06,Standard Class,RD-19720,OFF-LA-10001569-0,0.0,7,34.86,16.0356,3767,No,Office Supplies,Labels,Avery 499
201,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,OFF-EN-10001990-0,0.0,2,11.36,5.3392,4012,No,Office Supplies,Envelopes,Staple envelope
202,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,OFF-PA-10000587-0,0.0,5,36.4,17.472,4012,No,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors"
203,CA-2014-107573,2014-12-12,2014-12-17,Standard Class,PB-19150,OFF-EN-10001099-0,0.2,3,23.472,7.6284,3727,No,Office Supplies,Envelopes,Staple envelope
204,CA-2014-107594,2014-07-02,2014-07-06,Standard Class,EH-13945,OFF-AR-10000716-0,0.0,1,5.58,2.1762,3890,No,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils
205,CA-2014-107594,2014-07-02,2014-07-06,Standard Class,EH-13945,TEC-PH-10002923-0,0.0,2,73.98,19.9746,3890,No,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural"
206,CA-2014-107706,2014-02-14,2014-02-19,Second Class,ST-20530,OFF-PA-10000466-0,0.2,3,16.176,6.066,4028,No,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”"
207,CA-2014-107755,2014-02-07,2014-02-12,Standard Class,CK-12760,TEC-AC-10000710-0,0.0,7,115.36,49.6048,4035,No,Technology,Accessories,Maxell DVD-RAM Discs
208,CA-2014-107769,2014-10-28,2014-11-01,Standard Class,BT-11395,TEC-PH-10001336-0,0.0,2,257.98,74.8142,3772,No,Technology,Phones,Digium D40 VoIP phone
209,CA-2014-107811,2014-04-29,2014-05-03,Standard Class,LA-16780,FUR-CH-10001394-0,0.2,2,561.584,70.198,3954,No,Furniture,Chairs,Global Leather Executive Chair
210,CA-2014-107811,2014-04-29,2014-05-03,Standard Class,LA-16780,OFF-ST-10000798-0,0.2,5,99.92,-1.249,3954,No,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma
211,CA-2014-107818,2014-09-08,2014-09-14,Standard Class,MC-17275,FUR-CH-10000454-0,0.2,5,975.92,121.99,3822,No,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
212,CA-2014-107818,2014-09-08,2014-09-14,Standard Class,MC-17275,OFF-AR-10000380-0,0.0,8,303.84,91.152,3822,No,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
213,CA-2014-107818,2014-09-08,2014-09-14,Standard Class,MC-17275,OFF-AR-10003045-0,0.0,2,5.88,2.646,3822,No,Office Supplies,Art,Prang Colored Pencils
214,CA-2014-107818,2014-09-08,2014-09-14,Standard Class,MC-17275,OFF-ST-10000736-0,0.0,6,485.88,19.4352,3822,No,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black
215,CA-2014-107916,2014-08-24,2014-08-26,First Class,JP-15460,FUR-FU-10004586-0,0.0,2,13.28,6.3744,3837,No,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
216,CA-2014-107916,2014-08-24,2014-08-26,First Class,JP-15460,OFF-BI-10001116-0,0.2,3,12.672,4.4352,3837,No,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders"
217,CA-2014-108147,2014-06-08,2014-06-13,Standard Class,RD-19480,OFF-BI-10003876-0,0.2,2,68.48,25.68,3914,No,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
218,CA-2014-108147,2014-06-08,2014-06-13,Standard Class,RD-19480,OFF-ST-10003470-0,0.0,6,1676.88,83.844,3914,No,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
219,CA-2014-108182,2014-02-06,2014-02-10,Second Class,DL-13315,OFF-BI-10001196-0,0.8,2,8.952,-14.7708,4036,No,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black"
220,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,OFF-EN-10004846-0,0.2,6,12.768,4.6284,3798,No,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes
221,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,OFF-FA-10000735-0,0.2,2,4.672,1.46,3798,No,Office Supplies,Fasteners,Staples
222,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,OFF-PA-10001838-0,0.2,2,9.408,3.4104,3798,No,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
223,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,OFF-SU-10003567-0,0.2,2,15.36,-3.264,3798,No,Office Supplies,Supplies,Stiletto Hand Letter Openers
224,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,TEC-AC-10003038-0,0.2,1,7.16,-0.0895,3798,No,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
225,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,TEC-PH-10001557-0,0.2,3,230.376,20.1579,3798,No,Technology,Phones,Pyle PMP37LED
226,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,TEC-PH-10001760-0,0.2,2,318.4,107.46,3798,No,Technology,Phones,Bose SoundLink Bluetooth Speaker
227,CA-2014-108273,2014-12-16,2014-12-21,Standard Class,EJ-13720,FUR-FU-10002116-0,0.6,2,56.568,-74.9526,3723,No,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"
228,CA-2014-108273,2014-12-16,2014-12-21,Standard Class,EJ-13720,OFF-PA-10000029-0,0.2,7,36.288,12.7008,3723,No,Office Supplies,Paper,Xerox 224
229,CA-2014-108609,2014-10-31,2014-11-02,Second Class,AJ-10780,FUR-TA-10003954-0,0.4,8,1421.664,-734.5264,3769,Yes,Furniture,Tables,Hon 94000 Series Round Tables
230,CA-2014-108707,2014-10-24,2014-10-29,Standard Class,DB-12910,OFF-PA-10000788-0,0.2,2,10.368,3.6288,3776,No,Office Supplies,Paper,Xerox 210
231,CA-2014-108861,2014-05-28,2014-06-01,Standard Class,MM-17260,OFF-BI-10003876-0,0.2,4,136.96,51.36,3925,Yes,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
232,CA-2014-108903,2014-10-03,2014-10-03,Same Day,DO-13435,OFF-AR-10004010-0,0.2,2,55.984,4.1988,3797,No,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener
233,CA-2014-108903,2014-10-03,2014-10-03,Same Day,DO-13435,OFF-EN-10004030-0,0.2,5,14.48,4.887,3797,No,Office Supplies,Envelopes,Convenience Packs of Business Envelopes
234,CA-2014-108903,2014-10-03,2014-10-03,Same Day,DO-13435,TEC-AC-10003023-0,0.2,3,142.488,-3.5622,3797,No,Technology,Accessories,Logitech G105 Gaming Keyboard
235,CA-2014-109043,2014-08-15,2014-08-17,First Class,CS-12355,OFF-AP-10004708-0,0.2,5,152.24,17.127,3846,No,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector
236,CA-2014-109043,2014-08-15,2014-08-17,First Class,CS-12355,OFF-PA-10000312-0,0.2,5,91.36,29.692,3846,No,Office Supplies,Paper,Xerox 1955
237,CA-2014-109127,2014-12-21,2014-12-25,Standard Class,JC-15775,OFF-LA-10004409-0,0.0,6,17.28,7.9488,3718,No,Office Supplies,Labels,Avery 492
238,CA-2014-109134,2014-11-05,2014-11-10,Standard Class,DE-13255,FUR-FU-10000320-0,0.0,6,20.04,8.8176,3764,No,Furniture,Furnishings,OIC Stacking Trays
239,CA-2014-109218,2014-06-30,2014-07-03,Second Class,AR-10825,OFF-AR-10001374-0,0.0,5,32.4,10.368,3892,No,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip"
240,CA-2014-109232,2014-01-13,2014-01-16,Second Class,ND-18370,FUR-CH-10000422-0,0.0,6,545.94,87.3504,4060,No,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
241,CA-2014-109302,2014-08-12,2014-08-16,Standard Class,CS-12175,OFF-BI-10002854-0,0.0,7,196.21,98.105,3849,No,Office Supplies,Binders,"Performers Binder/Pad Holder, Black"
242,CA-2014-109491,2014-02-20,2014-02-26,Standard Class,LC-16930,FUR-FU-10000221-0,0.0,4,20.32,6.9088,4022,No,Furniture,Furnishings,"Master Caster Door Stop, Brown"
243,CA-2014-109491,2014-02-20,2014-02-26,Standard Class,LC-16930,TEC-AC-10001284-0,0.0,3,62.31,22.4316,4022,No,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo
244,CA-2014-109680,2014-10-06,2014-10-09,First Class,VP-21760,OFF-ST-10001932-0,0.0,2,386.34,54.0876,3794,No,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files
245,CA-2014-109855,2014-09-01,2014-09-05,Standard Class,LH-16900,OFF-BI-10004716-0,0.2,2,23.744,8.3104,3829,No,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders
246,CA-2014-109855,2014-09-01,2014-09-05,Standard Class,LH-16900,TEC-AC-10002842-0,0.0,3,357.0,57.12,3829,No,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive
247,CA-2014-109890,2014-07-21,2014-07-27,Standard Class,PG-18820,TEC-PH-10004100-0,0.0,2,35.98,10.0744,3871,No,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable
248,CA-2014-109897,2014-08-12,2014-08-16,Standard Class,BW-11200,FUR-FU-10002878-0,0.0,3,85.44,31.6128,3849,No,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock"
249,CA-2014-109897,2014-08-12,2014-08-16,Standard Class,BW-11200,TEC-PH-10003691-0,0.2,8,806.336,50.396,3849,No,Technology,Phones,BlackBerry Q10
250,CA-2014-109904,2014-07-14,2014-07-17,Second Class,BF-10975,OFF-AR-10004999-0,0.0,3,17.94,4.485,3878,No,Office Supplies,Art,Newell 315
251,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,OFF-BI-10004308-0,0.2,5,83.92,31.47,3823,Yes,Office Supplies,Binders,Avery Legal 4-Ring Binder
252,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,OFF-PA-10000174-0,0.0,2,20.56,9.6632,3823,Yes,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
253,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,OFF-SU-10004290-0,0.0,4,27.36,7.3872,3823,Yes,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
254,CA-2014-109932,2014-12-09,2014-12-11,First Class,VP-21760,OFF-PA-10001804-0,0.2,2,10.688,3.7408,3730,No,Office Supplies,Paper,Xerox 195
255,CA-2014-109932,2014-12-09,2014-12-11,First Class,VP-21760,OFF-ST-10000036-0,0.2,3,237.096,20.7459,3730,No,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
256,CA-2014-110030,2014-12-06,2014-12-08,Second Class,LF-17185,FUR-FU-10002759-0,0.6,3,23.976,-14.3856,3733,No,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
257,CA-2014-110065,2014-08-05,2014-08-11,Standard Class,SP-20650,OFF-AR-10004165-0,0.0,7,15.96,7.0224,3856,No,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow"
258,CA-2014-110065,2014-08-05,2014-08-11,Standard Class,SP-20650,TEC-PH-10002468-0,0.0,1,135.99,36.7173,3856,No,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural"
259,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,FUR-FU-10000521-0,0.2,4,93.888,12.9096,3778,No,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock"
260,CA-2014-110100,2014-04-25,2014-04-29,Standard Class,LC-16885,TEC-PH-10004531-0,0.2,3,302.376,37.797,3958,No,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s
261,CA-2014-110184,2014-07-12,2014-07-16,Standard Class,BF-11170,OFF-ST-10000107-0,0.0,9,249.75,44.955,3880,No,Office Supplies,Storage,Fellowes Super Stor/Drawer
262,CA-2014-110184,2014-07-12,2014-07-16,Standard Class,BF-11170,TEC-PH-10000439-0,0.2,8,255.936,28.7928,3880,No,Technology,Phones,GE DSL Phone Line Filter
